parameters,fit_value,mirror,function,dipole_force,Particles,iterations,Inertia,Cognitive,Social,Runtime
"[-90.0, -55.376, 41.185, 360.0, 20.301, -45.0, 3.05, 5.0, 0.848, 0.152, 4.172, 0.0]",0.965369152305646,-1,combine,True,50,50,0.4,1,2,50.76795569999376
"[-39.64, 90.0, 35.015, 0.0, -25.821, -19.007, 3.0, 5.0, 0.681, 0.319, 5.0, 0.0]",1.674561124636229,-1,combine,True,50,50,0.4,1,2,49.50136960000964
"[-90.0, -55.904, 106.947, 0.0, -35.29, -45.0, 3.05, 5.0, 0.849, 0.151, 3.969, 0.0]",0.989192263066773,-1,combine,True,50,50,0.4,1,2,47.05659849999938
"[-78.341, -54.449, 51.904, 0.0, 19.894, -45.0, 3.05, 5.0, 0.849, 0.151, 3.645, 0.0]",0.9224682838363772,-1,combine,True,50,50,0.4,1,2,51.279473099973984
"[10.784, -90.0, 60.188, 146.509, 14.975, 45.0, 3.0, 3.533, 0.13, 0.87, 5.0, 0.0]",0.8435568373916111,-1,combine,True,50,50,0.4,1,2,50.65552079997724
"[-90.0, -55.423, 137.683, 0.0, -19.192, -45.0, 3.0, 5.0, 0.846, 0.154, 4.212, 0.0]",0.9648379664943421,-1,combine,True,50,50,0.4,1,2,50.85152080003172
"[-20.558, -65.208, 69.875, 0.0, 32.721, -45.0, 3.05, 1.776, 0.873, 0.127, 5.0, 0.0]",1.135205540261421,-1,combine,True,50,50,0.4,1,2,50.204594400012866
"[-88.521, -55.565, 74.397, 0.0, 34.849, -45.0, 3.05, 5.0, 0.848, 0.152, 3.928, 0.0]",0.9884717416731906,-1,combine,True,50,50,0.4,1,2,49.31423190003261
"[73.013, 4.769, 172.002, 168.171, -45.0, -29.991, 3.05, 1.004, 0.63, 0.37, 1.026, 0.0]",1.4168779419621027,-1,combine,True,50,50,0.4,1,2,46.97021810000297
"[-77.273, -57.05, 54.196, 357.36, 19.222, -45.0, 3.05, 5.0, 1.0, 0.0, 1.0, 0.0]",1.0159340099444973,-1,combine,True,50,50,0.4,1,2,46.72789560002275
"[-34.753, -69.794, 151.747, 216.193, -45.0, -18.52, 3.0, 5.0, 0.325, 0.675, 5.0, 0.0]",1.0930846104735406,-1,combine,True,50,50,0.4,1,2,50.946964200004004
"[-90.0, -27.771, 17.102, 208.13, 17.165, -42.825, 3.003, 5.0, 0.626, 0.374, 5.0, 0.0]",1.0345173089393296,-1,combine,True,50,50,0.4,1,2,48.882787199981976
"[-81.23, -52.794, 35.278, 360.0, 29.875, -37.953, 3.049, 5.0, 0.832, 0.168, 4.312, 0.0]",0.9033862038713077,-1,combine,True,50,50,0.4,1,2,49.13630519999424
"[90.0, 80.613, 9.025, 147.852, 39.948, -29.428, 3.0, 1.475, 0.061, 0.939, 5.0, 0.0]",1.5263238575086544,-1,combine,True,50,50,0.4,1,2,48.11810500000138
"[-90.0, 84.537, 163.859, 320.738, -45.0, -37.803, 3.0, 4.229, 0.162, 0.838, 5.0, 0.0]",0.9182976175284892,-1,combine,True,50,50,0.4,1,2,49.950229900015984
"[54.425, 24.347, 14.795, 315.984, -10.316, -39.91, 3.05, 5.0, 0.632, 0.368, 5.0, 0.0]",1.2153329376229929,-1,combine,True,50,50,0.4,1,2,50.62097539997194
"[-90.0, -56.355, 71.721, 0.0, 36.469, -45.0, 3.05, 5.0, 0.85, 0.15, 4.006, 0.0]",0.9892072664087017,-1,combine,True,50,50,0.4,1,2,50.50789969996549
"[90.0, -90.0, 72.339, 325.796, -35.872, 45.0, 3.05, 5.0, 0.838, 0.162, 5.0, 0.0]",0.9907662540519913,-1,combine,True,50,50,0.4,1,2,50.35805490001803
"[-14.41, -50.262, 82.733, 79.318, -45.0, -13.214, 3.0, 5.0, 0.736, 0.264, 5.0, 0.0]",1.2312131920900182,-1,combine,True,50,50,0.4,1,2,51.67061119998107
"[-8.955, 56.73, 115.911, 159.942, -39.405, 27.931, 3.05, 5.0, 0.83, 0.17, 3.901, 0.0]",0.787723146072806,-1,combine,True,50,50,0.4,1,2,49.195683200028725
"[90.0, 90.0, 0.0, 360.0, -45.0, 45.0, 3.011, 3.452, 0.747, 0.253, 5.0, 0.0]",2.2034532377785183,-1,combine,True,50,50,0.4,1,2,43.58671270002378
"[-15.706, 73.962, 94.55, 64.252, 24.251, -22.859, 3.05, 5.0, 0.69, 0.31, 5.0, 0.0]",1.2513172156984935,-1,combine,True,50,50,0.4,1,2,50.27213979995577
"[-90.0, 4.511, 139.114, 59.924, -20.592, -45.0, 3.05, 5.0, 0.84, 0.16, 5.0, 0.0]",0.9662090472640465,-1,combine,True,50,50,0.4,1,2,47.66989210003521
"[90.0, 90.0, 138.142, 146.005, 19.765, 45.0, 3.0, 5.0, 0.851, 0.149, 4.967, 0.0]",0.9670841472142998,-1,combine,True,50,50,0.4,1,2,47.56991930003278
"[-6.428, 9.286, 149.043, 28.133, 39.831, -18.001, 3.05, 5.0, 0.655, 0.345, 5.0, 0.0]",1.0908756238251605,-1,combine,True,50,50,0.4,1,2,48.84875100001227
"[76.623, -81.849, 15.487, 320.043, 45.0, 38.663, 3.05, 4.989, 0.015, 0.985, 3.152, 0.0]",1.254736875832887,-1,combine,True,50,50,0.4,1,2,49.66896109998925
"[-5.616, 90.0, 46.566, 146.361, -45.0, -33.67, 3.05, 5.0, 0.899, 0.101, 1.0, 0.0]",0.840230164200392,-1,combine,True,50,50,0.4,1,2,49.83253399998648
"[-30.037, 90.0, 29.134, 0.0, -26.969, -18.039, 3.0, 5.0, 0.634, 0.366, 5.0, 0.0]",1.6819543876248606,-1,combine,True,50,50,0.4,1,2,47.68463370000245
"[-13.878, -90.0, 19.666, 0.0, 45.0, 33.682, 3.0, 5.0, 0.583, 0.417, 5.0, 0.0]",1.6797565510993397,-1,combine,True,50,50,0.4,1,2,50.810324600024614
"[79.184, -34.424, 17.896, 360.0, -25.938, -11.641, 3.0, 5.0, 0.635, 0.365, 5.0, 0.0]",1.0239409812167666,-1,combine,True,50,50,0.4,1,2,47.50248119997559
"[45.882, -80.4, 83.395, 320.908, 45.0, 34.373, 3.0, 4.206, 0.879, 0.121, 2.725, 0.0]",0.7765102036690413,-1,combine,True,50,50,0.4,1,2,51.00486489996547
"[10.094, 85.882, 119.695, 328.834, -15.007, 45.0, 3.05, 3.517, 0.128, 0.872, 5.0, 0.0]",0.8157506423105114,-1,combine,True,50,50,0.4,1,2,47.02825390000362
"[-90.0, -36.108, 16.108, 200.131, 45.0, -37.892, 3.0, 5.0, 0.173, 0.827, 5.0, 0.0]",0.9192832947250127,-1,combine,True,50,50,0.4,1,2,49.985349700029474
"[35.516, 90.0, 53.757, 146.589, -44.998, 16.05, 3.047, 4.184, 1.0, 0.0, 1.053, 0.0]",1.0184315840641769,-1,combine,True,50,50,0.4,1,2,44.73641339997994
"[-53.272, -89.952, 90.308, 326.944, 45.0, -35.987, 3.021, 4.396, 0.858, 0.142, 3.456, 0.0]",0.7977185109583896,-1,combine,True,50,50,0.4,1,2,49.89340489997994
"[27.004, -73.971, 31.334, 72.349, -45.0, 9.672, 3.0, 5.0, 0.69, 0.31, 5.0, 0.0]",1.067452533297468,-1,combine,True,50,50,0.4,1,2,50.155509800009895
"[0.82, 20.864, 20.977, 349.216, -45.0, 45.0, 3.0, 5.0, 0.568, 0.432, 5.0, 0.0]",1.269278447129586,-1,combine,True,50,50,0.4,1,2,47.11026590003166
"[90.0, -90.0, 105.91, 326.305, 34.4, 45.0, 3.0, 5.0, 0.847, 0.153, 4.018, 0.0]",0.9892821972834134,-1,combine,True,50,50,0.4,1,2,47.91498539998429
"[-88.9, -18.252, 164.254, 218.702, -45.0, -38.37, 3.05, 5.0, 0.174, 0.826, 5.0, 0.0]",0.8970138288363247,-1,combine,True,50,50,0.4,1,2,47.10972239996772
"[-90.0, -90.0, 137.917, 325.454, -19.439, -45.0, 3.0, 5.0, 0.839, 0.161, 5.0, 0.0]",0.9655980842704062,-1,combine,True,50,50,0.4,1,2,50.54592349997256
"[53.96, 90.0, 113.557, 146.662, -26.643, 45.0, 3.025, 5.0, 0.874, 0.126, 3.214, 0.0]",0.8321983363878634,-1,combine,True,50,50,0.4,1,2,48.70748860004824
"[-47.657, 79.525, 83.041, 140.234, -45.0, -34.293, 3.0, 3.801, 0.868, 0.132, 5.0, 0.0]",0.7806728202941787,-1,combine,True,50,50,0.4,1,2,45.6413113999879
"[-32.404, -90.0, 133.537, 146.464, 17.717, 10.574, 3.046, 5.0, 0.659, 0.341, 5.0, 0.0]",1.255837911598081,-1,combine,True,50,50,0.4,1,2,48.258640700019896
"[31.207, 20.261, 29.071, 154.613, -45.0, 13.749, 3.05, 5.0, 0.405, 0.595, 5.0, 0.0]",1.015416338837585,-1,combine,True,50,50,0.4,1,2,47.44756859994959
"[90.0, -72.537, 150.851, 310.3, 42.769, -45.0, 3.02, 1.001, 0.114, 0.886, 3.62, 0.0]",0.906528900216975,-1,combine,True,50,50,0.4,1,2,46.70431890001055
"[54.565, 90.0, 112.886, 146.53, -26.392, 45.0, 3.05, 5.0, 0.866, 0.134, 5.0, 0.0]",0.8367262175591909,-1,combine,True,50,50,0.4,1,2,48.73854970000684
"[-90.0, 76.67, 79.091, 132.49, 31.474, -45.0, 3.05, 5.0, 0.915, 0.085, 1.0, 0.0]",1.013743094750267,-1,combine,True,50,50,0.4,1,2,45.830149699992035
"[36.92, -40.037, 26.26, 200.988, -29.388, -27.897, 3.05, 4.374, 0.184, 0.816, 5.0, 0.0]",0.9964662934893813,-1,combine,True,50,50,0.4,1,2,47.56380389997503
"[-80.875, -52.773, 35.584, 0.0, 29.557, -37.8, 3.0, 5.0, 0.83, 0.17, 4.375, 0.0]",0.903277561740185,-1,combine,True,50,50,0.4,1,2,50.5589970999863
"[50.82, -78.179, 76.347, 318.263, 34.612, 40.562, 3.036, 4.918, 0.867, 0.133, 4.472, 0.0]",0.7929050228058507,-1,combine,True,50,50,0.4,1,2,45.0182771999971
"[-43.459, 80.235, 82.977, 140.887, -45.0, -34.964, 3.05, 5.0, 0.887, 0.113, 1.32, 0.0]",0.7815128209457844,-1,combine,True,50,50,0.4,1,2,48.76509470003657
"[35.081, -38.655, 27.915, 200.08, -25.741, -27.65, 3.05, 4.889, 0.211, 0.789, 5.0, 0.0]",0.9949000402170953,-1,combine,True,50,50,0.4,1,2,49.36611909995554
"[90.0, -90.0, 144.373, 0.0, -45.0, -45.0, 3.05, 5.0, 0.774, 0.226, 1.0, 0.0]",2.015906832024739,-1,combine,True,50,50,0.4,1,2,48.710790600045584
"[81.847, -17.597, 159.701, 187.563, -45.0, -21.725, 3.0, 1.0, 0.635, 0.365, 1.0, 0.0]",1.4050523492421183,-1,combine,True,50,50,0.4,1,2,47.082864700001664
"[-87.743, -54.693, 83.027, 0.0, 27.764, -45.0, 3.0, 5.0, 0.841, 0.159, 3.85, 0.0]",0.9854359478296723,-1,combine,True,50,50,0.4,1,2,49.2891942000133
"[-90.0, 90.0, 139.681, 145.306, -20.64, -43.975, 3.0, 5.0, 0.847, 0.153, 4.162, 0.0]",0.9633207502968468,-1,combine,True,50,50,0.4,1,2,50.75061450002249
"[-90.0, -56.416, 117.573, 0.0, -45.0, -45.0, 3.05, 5.0, 0.845, 0.155, 5.0, 0.0]",0.9961705834116945,-1,combine,True,50,50,0.4,1,2,54.865535099990666
"[-5.072, 83.147, 47.594, 143.391, -45.0, -34.771, 3.05, 5.0, 0.865, 0.135, 3.466, 0.0]",0.7808084827323372,-1,combine,True,50,50,0.4,1,2,52.45984700002009
"[-90.0, -54.985, 153.121, 0.0, 45.0, 45.0, 3.05, 4.218, 0.7, 0.3, 5.0, 0.0]",1.5533686400211826,-1,combine,True,50,50,0.4,1,2,51.49998249998316
"[90.0, 48.19, 82.769, 187.219, 15.084, 44.995, 3.05, 4.989, 0.869, 0.131, 2.699, 0.0]",0.9957477522785109,-1,combine,True,50,50,0.4,1,2,45.38121249998221
"[46.144, 90.0, 96.2, 147.086, -45.0, 35.142, 3.044, 4.405, 0.878, 0.122, 2.535, 0.0]",0.7989537267342071,-1,combine,True,50,50,0.4,1,2,49.889733400021214
"[-52.578, 67.373, 148.375, 39.956, -11.288, 30.945, 3.05, 5.0, 0.34, 0.66, 5.0, 0.0]",0.9854047458562706,-1,combine,True,50,50,0.4,1,2,50.15559739997843
"[44.82, -90.0, 83.294, 326.867, 45.0, 34.796, 3.0, 5.0, 0.891, 0.109, 1.0, 0.0]",0.8028473303386706,-1,combine,True,50,50,0.4,1,2,48.4301496000262
"[-5.616, -90.0, 133.435, 326.362, 45.0, -33.67, 3.05, 5.0, 0.899, 0.101, 1.0, 0.0]",0.8402301610319977,-1,combine,True,50,50,0.4,1,2,49.56411209999351
"[-62.006, 90.0, 37.948, 326.07, 20.404, -45.0, 3.0, 3.124, 0.122, 0.878, 5.0, 0.0]",0.8302293745184105,-1,combine,True,50,50,0.4,1,2,47.84857790003298
"[27.772, -90.0, 89.465, 326.496, 27.492, 44.988, 3.05, 5.0, 0.897, 0.103, 1.0, 0.0]",0.8028615465029383,-1,combine,True,50,50,0.4,1,2,48.26811059995089
"[90.0, 39.417, 139.594, 195.853, 20.62, 44.014, 3.0, 5.0, 0.846, 0.154, 4.255, 0.0]",0.9632970288609233,-1,combine,True,50,50,0.4,1,2,46.82972859998699
"[63.269, 47.393, 9.41, 296.423, 45.0, 3.461, 3.05, 2.51, 0.731, 0.269, 1.0, 0.0]",1.7256460129874078,-1,combine,True,50,50,0.4,1,2,45.26804470003117
"[90.0, -90.0, 164.195, 146.193, 45.0, 37.803, 3.05, 4.262, 0.164, 0.836, 5.0, 0.0]",0.9191842086363988,-1,combine,True,50,50,0.4,1,2,50.278315800009295
"[38.195, 82.249, 47.544, 151.049, -45.0, 42.324, 3.05, 1.0, 1.0, 0.0, 4.693, 0.0]",1.0575195495592138,-1,combine,True,50,50,0.4,1,2,45.138237399980426
"[47.098, 10.008, 15.261, 0.0, -18.084, -45.0, 3.05, 5.0, 0.558, 0.442, 5.0, 0.0]",1.2315068025718474,-1,combine,True,50,50,0.4,1,2,51.055358799989335
"[-3.275, 83.013, 45.858, 142.696, -45.0, -34.684, 3.0, 5.0, 1.0, 0.0, 1.0, 0.0]",0.9953208586886465,-1,combine,True,50,50,0.4,1,2,48.49260359996697
"[83.664, -17.34, 94.972, 256.985, 25.826, 45.0, 3.0, 5.0, 0.831, 0.169, 4.913, 0.0]",0.9652055102816182,-1,combine,True,50,50,0.4,1,2,47.0524683999829
"[-78.51, -54.501, 51.635, 360.0, 20.14, -45.0, 3.05, 5.0, 0.836, 0.164, 5.0, 0.0]",0.9246499055801675,-1,combine,True,50,50,0.4,1,2,51.11313249997329
"[66.786, -41.451, 41.777, 247.464, 45.0, -40.49, 3.05, 5.0, 0.704, 0.296, 5.0, 0.0]",1.5651988973898363,-1,combine,True,50,50,0.4,1,2,51.57746569998562
"[88.477, 63.812, 153.587, 176.134, 45.0, -45.0, 3.05, 5.0, 0.142, 0.858, 2.973, 0.0]",0.8684952645039028,-1,combine,True,50,50,0.4,1,2,48.32101390004391
"[81.074, -90.0, 128.938, 325.614, 20.016, 45.0, 3.05, 5.0, 0.853, 0.147, 3.545, 0.0]",0.9580988221295484,-1,combine,True,50,50,0.4,1,2,49.67077839997364
"[52.959, -66.763, 148.316, 219.078, 11.102, -30.656, 3.0, 5.0, 0.342, 0.658, 5.0, 0.0]",0.9832852726388958,-1,combine,True,50,50,0.4,1,2,50.676613999996334
"[-53.791, -90.0, 113.549, 326.481, 26.727, -45.0, 3.05, 5.0, 0.875, 0.125, 3.106, 0.0]",0.8304288636376196,-1,combine,True,50,50,0.4,1,2,50.61027979996288
"[90.0, 44.965, 117.492, 191.374, 45.0, 45.0, 3.05, 5.0, 0.852, 0.148, 4.123, 0.0]",0.9951783041604533,-1,combine,True,50,50,0.4,1,2,51.41784499998903
"[24.662, -90.0, 85.745, 326.892, 28.347, 45.0, 3.05, 5.0, 0.871, 0.129, 2.929, 0.0]",0.7925007051824563,-1,combine,True,50,50,0.4,1,2,52.86368979996769
"[-83.222, 20.553, 40.942, 74.154, 18.289, -45.0, 3.05, 4.987, 0.845, 0.155, 5.0, 0.0]",0.9229536350053935,-1,combine,True,50,50,0.4,1,2,45.38447789999191
"[90.0, -16.267, 73.907, 252.566, -34.566, 45.0, 3.0, 5.0, 0.847, 0.153, 4.031, 0.0]",0.9892830675858117,-1,combine,True,50,50,0.4,1,2,48.711266300000716
"[-28.769, 78.647, 158.931, 98.106, 40.79, -45.0, 3.05, 1.0, 0.727, 0.273, 1.0, 0.0]",1.656123823875213,-1,combine,True,50,50,0.4,1,2,47.0313905000221
"[-90.0, -55.62, 62.146, 0.0, 45.0, -45.0, 3.05, 5.0, 1.0, 0.0, 1.007, 0.0]",1.0751429698629724,-1,combine,True,50,50,0.4,1,2,50.98340450000251
"[-16.305, 90.0, 33.584, 0.0, -20.011, -33.691, 3.0, 5.0, 0.167, 0.833, 3.677, 0.0]",1.6728660254189924,-1,combine,True,50,50,0.4,1,2,46.75609099998837
"[53.959, -90.0, 89.723, 326.77, 45.0, 36.367, 3.05, 4.296, 0.855, 0.145, 3.644, 0.0]",0.7982276159883263,-1,combine,True,50,50,0.4,1,2,51.636384700017516
"[-14.767, -90.0, 121.906, 146.185, 12.718, -45.0, 3.0, 1.0, 0.084, 0.916, 5.0, 0.0]",0.8720788504117112,-1,combine,True,50,50,0.4,1,2,48.25315609999234
"[77.191, -90.0, 15.832, 324.562, 45.0, 37.262, 3.05, 1.466, 0.445, 0.555, 5.0, 0.0]",1.3022507811127957,-1,combine,True,50,50,0.4,1,2,47.19565060001332
"[-79.384, -52.221, 39.955, 0.0, 28.087, -40.117, 3.05, 5.0, 0.83, 0.17, 5.0, 0.0]",0.9075416646038507,-1,combine,True,50,50,0.4,1,2,51.34977520001121
"[77.196, 90.0, 164.163, 144.563, -45.0, 37.247, 3.05, 3.24, 0.002, 0.998, 4.276, 0.0]",1.3022555469336239,-1,combine,True,50,50,0.4,1,2,47.27154349995544
"[5.441, 90.0, 132.607, 146.716, -45.0, 35.072, 3.05, 5.0, 0.863, 0.137, 3.51, 0.0]",0.8114951253848175,-1,combine,True,50,50,0.4,1,2,51.78288329998031
"[90.0, 90.0, 108.132, 145.899, 35.961, 45.0, 3.05, 5.0, 1.0, 0.0, 1.0, 0.0]",1.068644769373405,-1,combine,True,50,50,0.4,1,2,44.89946330001112
"[36.311, 0.399, 38.505, 179.115, -1.155, -45.0, 3.0, 4.625, 0.163, 0.837, 5.0, 0.0]",0.9356966968283645,-1,combine,True,50,50,0.4,1,2,46.42708829999901
"[90.0, -90.0, 151.442, 328.05, 44.999, -45.0, 3.05, 1.544, 0.0, 1.0, 2.592, 0.0]",1.0321932250926111,-1,combine,True,50,50,0.4,1,2,44.455819899972994
"[-90.0, -55.332, 42.381, 0.001, 19.207, -45.0, 3.0, 5.0, 0.845, 0.155, 4.202, 0.0]",0.9648762430090972,-1,combine,True,50,50,0.4,1,2,46.4060385999619
"[90.0, -90.0, 139.652, 325.269, 20.668, 44.005, 3.0, 5.0, 0.846, 0.154, 4.255, 0.0]",0.9632960732531878,-1,combine,True,50,50,0.4,1,2,51.67978869995568
"[43.194, -80.169, 82.921, 320.921, 45.0, 34.538, 3.0, 4.978, 0.886, 0.114, 1.386, 0.0]",0.780892769756431,-1,combine,True,50,50,0.4,1,2,48.8904720999999
"[27.153, 82.582, 92.211, 153.259, -27.273, 45.0, 3.0, 5.0, 0.872, 0.128, 2.507, 0.0]",0.7668406951035655,-1,combine,True,50,50,0.4,1,2,49.01942899997812
"[43.403, -78.795, 81.905, 319.981, 45.0, 34.557, 3.049, 4.799, 0.893, 0.107, 1.0, 0.0]",0.7813565807431909,-1,combine,True,50,50,0.4,1,2,47.123681199969724
"[36.725, 90.0, 128.303, 146.303, 45.0, -35.896, 3.05, 5.0, 0.541, 0.459, 5.0, 0.0]",0.85063436521225,-1,combine,True,50,50,0.4,1,2,49.25093340000603
"[-90.0, -56.386, 117.774, 0.0, -45.0, -43.48, 3.0, 5.0, 0.848, 0.152, 4.299, 0.0]",0.9917162867107925,-1,combine,True,50,50,0.4,1,2,52.28980670002056
"[45.576, -81.509, 81.93, 321.495, 45.0, 33.999, 3.0, 3.887, 0.864, 0.136, 5.0, 0.0]",0.7826729263680364,-1,combine,True,50,50,0.4,1,2,50.10900279995985
"[38.387, -90.0, 170.279, 325.328, -1.541, 45.0, 3.0, 5.0, 0.501, 0.499, 4.257, 0.0]",1.4749579854645714,-1,combine,True,50,50,0.4,1,2,44.68617020000238
"[44.338, -90.0, 83.592, 327.01, 45.0, 35.397, 3.05, 5.0, 0.884, 0.116, 1.507, 0.0]",0.8014768585335993,-1,combine,True,50,50,0.4,1,2,50.0677554999711
"[-77.806, -54.519, 52.855, 0.0, 19.242, -45.0, 3.0, 5.0, 0.849, 0.151, 3.63, 0.0]",0.9232419609236554,-1,combine,True,50,50,0.4,1,2,49.715266199957114
"[76.63, -81.164, 15.492, 319.662, 45.0, 38.581, 3.05, 2.202, 0.015, 0.985, 1.973, 0.0]",1.2550516258217255,-1,combine,True,50,50,0.4,1,2,46.92163730005268
"[15.37, 90.0, 74.584, 146.936, -44.999, 18.562, 3.0, 5.0, 0.873, 0.127, 1.544, 0.0]",0.808225084426501,-1,combine,True,50,50,0.4,1,2,48.82419790001586
"[29.4, -34.157, 94.315, 0.0, 11.652, -21.573, 3.0, 4.48, 0.713, 0.287, 5.0, 0.0]",1.0989525262392519,-1,combine,True,50,50,0.4,1,2,47.97406839998439
"[-52.839, 42.126, 156.087, 360.0, -15.224, 32.594, 3.05, 5.0, 0.309, 0.691, 5.0, 0.0]",1.0929401794268514,-1,combine,True,50,50,0.4,1,2,48.171165800013114
"[23.997, 90.0, 93.82, 146.912, -29.187, 44.189, 3.05, 5.0, 0.87, 0.13, 2.965, 0.0]",0.7921057528055488,-1,combine,True,50,50,0.4,1,2,49.66471060004551
"[90.0, 28.798, 8.918, 200.659, 39.756, -29.255, 3.0, 1.824, 0.002, 0.998, 4.354, 0.0]",1.526338101963825,-1,combine,True,50,50,0.4,1,2,46.52738499996485
"[32.23, 45.398, 22.309, 117.272, 45.0, -45.0, 3.05, 4.58, 0.675, 0.325, 5.0, 0.0]",1.3954953169676085,-1,combine,True,50,50,0.4,1,2,48.48681959998794
"[54.323, 90.0, 113.699, 146.478, -26.327, 45.0, 3.0, 5.0, 0.874, 0.126, 3.141, 0.0]",0.833896274340502,-1,combine,True,50,50,0.4,1,2,49.77691690000938
"[-62.31, -59.475, 103.193, 0.0, -45.0, 39.771, 3.05, 2.668, 0.161, 0.839, 5.0, 0.0]",1.0880761740713998,-1,combine,True,50,50,0.4,1,2,48.1801192999701
"[-18.541, -48.632, 105.572, 360.0, 24.427, -38.204, 3.05, 5.0, 0.846, 0.154, 3.456, 0.0]",0.8097795323795015,-1,combine,True,50,50,0.4,1,2,51.727293299976736
"[-10.028, -85.704, 119.674, 148.999, 15.129, -45.0, 3.0, 3.224, 0.121, 0.879, 5.0, 0.0]",0.8151384377927924,-1,combine,True,50,50,0.4,1,2,45.939055900031235
"[21.132, 83.356, 34.524, 142.167, -45.0, -40.566, 3.05, 5.0, 0.383, 0.617, 5.0, 0.0]",0.97257937528958,-1,combine,True,50,50,0.4,1,2,53.9503573999973
"[-46.017, -90.0, 96.085, 327.116, 45.0, -34.886, 3.005, 4.443, 0.879, 0.121, 2.478, 0.0]",0.7989140182270192,-1,combine,True,50,50,0.4,1,2,50.01990159996785
"[90.0, 90.0, 170.72, 320.857, 45.0, -45.0, 3.05, 5.0, 0.72, 0.28, 4.523, 0.0]",1.620526605345447,-1,combine,True,50,50,0.4,1,2,52.107572600012645
"[90.0, -90.0, 16.122, 146.287, -45.0, 37.854, 3.0, 4.226, 0.163, 0.837, 5.0, 0.0]",0.918312953554672,-1,combine,True,50,50,0.4,1,2,52.26785479998216
"[20.921, 51.751, 91.414, 166.981, -37.145, 27.894, 3.05, 5.0, 0.87, 0.13, 1.652, 0.0]",0.7641136627658884,-1,combine,True,50,50,0.4,1,2,51.64111570001114
"[-83.058, 20.266, 38.881, 73.712, 20.136, -45.0, 3.05, 5.0, 0.836, 0.164, 4.419, 0.0]",0.9203919576473071,-1,combine,True,50,50,0.4,1,2,48.063082699954975
"[77.695, -90.0, 3.688, 0.0, 37.088, 34.915, 3.0, 5.0, 0.0, 1.0, 2.271, 0.0]",1.7786399540297866,-1,combine,True,50,50,0.4,1,2,45.997630600002594
"[-44.85, 90.0, 82.734, 146.981, -43.815, -35.661, 3.001, 5.0, 0.882, 0.118, 1.706, 0.0]",0.8009165667939536,-1,combine,True,50,50,0.4,1,2,48.89979210001184
"[90.0, 90.0, 163.735, 325.781, 18.524, 45.0, 3.0, 5.0, 0.628, 0.372, 5.0, 0.0]",1.038031265089818,-1,combine,True,50,50,0.4,1,2,50.68541959999129
"[90.0, 71.185, 27.081, 163.933, 45.0, -45.0, 3.05, 5.0, 0.701, 0.299, 5.0, 0.0]",1.5539401016836891,-1,combine,True,50,50,0.4,1,2,47.380247699969914
"[74.978, 90.0, 165.86, 144.416, -45.0, 45.0, 3.05, 2.679, 0.292, 0.708, 4.993, 0.0]",1.3089841145563648,-1,combine,True,50,50,0.4,1,2,47.33426530001452
"[54.568, 90.0, 112.934, 146.521, -26.354, 45.0, 3.05, 5.0, 0.866, 0.134, 5.0, 0.0]",0.8367263316387156,-1,combine,True,50,50,0.4,1,2,47.886587999993935
"[-19.6, -65.602, 65.855, 0.0, 45.0, -45.0, 3.05, 1.549, 0.872, 0.128, 2.567, 0.0]",1.1615713387604436,-1,combine,True,50,50,0.4,1,2,48.64933799998835
"[-51.462, -90.0, 151.906, 146.257, 17.179, -35.424, 3.0, 5.0, 0.623, 0.377, 5.0, 0.0]",1.0031296153131775,-1,combine,True,50,50,0.4,1,2,47.37854830001015
"[-90.0, -56.38, 107.272, 0.0, -35.551, -45.0, 3.0, 5.0, 0.839, 0.161, 5.0, 0.0]",0.9906880350397909,-1,combine,True,50,50,0.4,1,2,48.6068862999673
"[90.0, 70.324, 41.212, 165.046, -20.261, 45.0, 3.05, 5.0, 0.848, 0.152, 4.148, 0.0]",0.9653728790109606,-1,combine,True,50,50,0.4,1,2,47.41410090000136
"[-1.977, 22.852, 156.551, 302.846, -45.0, -28.133, 3.027, 5.0, 0.308, 0.692, 5.0, 0.0]",1.1872168034949888,-1,combine,True,50,50,0.4,1,2,46.48431640001945
"[44.952, -79.477, 82.582, 320.267, 45.0, 34.717, 3.05, 4.265, 0.88, 0.12, 2.481, 0.0]",0.7767979220820019,-1,combine,True,50,50,0.4,1,2,50.16467480000574
"[-43.093, 79.05, 82.059, 140.204, -45.0, -34.454, 3.028, 4.913, 0.892, 0.108, 1.0, 0.0]",0.7814525986717495,-1,combine,True,50,50,0.4,1,2,47.789139200001955
"[-80.961, -52.741, 35.344, 0.0, 29.726, -37.791, 3.011, 5.0, 0.829, 0.171, 4.43, 0.0]",0.9032762445801823,-1,combine,True,50,50,0.4,1,2,49.295260299986694
"[-16.378, -75.292, 18.43, 0.0, -45.0, -45.0, 3.05, 1.0, 0.686, 0.314, 1.069, 0.0]",1.66823260819524,-1,combine,True,50,50,0.4,1,2,48.528135199972894
"[-46.794, 78.999, 80.871, 139.544, -40.648, -37.176, 3.003, 5.0, 0.88, 0.12, 2.02, 0.0]",0.7801460469078739,-1,combine,True,50,50,0.4,1,2,50.076203100034036
"[-90.0, -56.385, 62.226, 0.0, 45.0, -43.48, 3.0, 5.0, 0.848, 0.152, 4.299, 0.0]",0.9917162875425208,-1,combine,True,50,50,0.4,1,2,54.25092009996297
